id,city,region,country,division
Santa CatarinaMexico,Santa Catarina,Nuevo León,Mexico,North America
Santa AnitaMexico,Santa Anita,Jalisco,Mexico,North America
San Sebastián el GrandeMexico,San Sebastián el Grande,Jalisco,Mexico,North America
San PedroMexico,San Pedro,Coahuila,Mexico,North America
San Nicolás de los GarzaMexico,San Nicolás de los Garza,Nuevo León,Mexico,North America
San Miguel el AltoMexico,San Miguel el Alto,Jalisco,Mexico,North America
San Miguel de PapasquiaroMexico,San Miguel de Papasquiaro,Durango,Mexico,North America
San Miguel de AllendeMexico,San Miguel de Allende,Guanajuato,Mexico,North America
San Luis Río ColoradoMexico,San Luis Río Colorado,Sonora,Mexico,North America
San Luis PotosíMexico,San Luis Potosí,San Luis Potosí,Mexico,North America
San Luis de la PazMexico,San Luis de la Paz,Guanajuato,Mexico,North America
San Luis de la PazMexico,San Luis de la Paz,Guerrero,Mexico,North America
Cabo San LucasMexico,Cabo San Lucas,Baja California Sur,Mexico,North America
San Juan de los LagosMexico,San Juan de los Lagos,Jalisco,Mexico,North America
San José IturbideMexico,San José Iturbide,Guanajuato,Mexico,North America
San José del CaboMexico,San José del Cabo,Baja California Sur,Mexico,North America
San Francisco del RincónMexico,San Francisco del Rincón,Guanajuato,Mexico,North America
San FelipeMexico,San Felipe,Baja California,Mexico,North America
San FelipeMexico,San Felipe,Guanajuato,Mexico,North America
San BuenaventuraMexico,San Buenaventura,Coahuila,Mexico,North America
Nicolás R CasillasMexico,Nicolás R Casillas,Jalisco,Mexico,North America
SalvatierraMexico,Salvatierra,Guanajuato,Mexico,North America
SaltilloMexico,Saltillo,Coahuila,Mexico,North America
SalamancaMexico,Salamanca,Guanajuato,Mexico,North America
Sahuayo de MorelosMexico,Sahuayo de Morelos,Michoacán,Mexico,North America
Sabinas HidalgoMexico,Sabinas Hidalgo,Nuevo León,Mexico,North America
Ciudad SabinasMexico,Ciudad Sabinas,Coahuila,Mexico,North America
RosaritoMexico,Rosarito,Baja California,Mexico,North America
RomitaMexico,Romita,Guanajuato,Mexico,North America
Río GrandeMexico,Río Grande,Zacatecas,Mexico,North America
Rincón de RomosMexico,Rincón de Romos,Aguascalientes,Mexico,North America
Ramos ArizpeMexico,Ramos Arizpe,Coahuila,Mexico,North America
Santiago de QuerétaroMexico,Santiago de Querétaro,Querétaro,Mexico,North America
PuruándiroMexico,Puruándiro,México,Mexico,North America
Puerto VallartaMexico,Puerto Vallarta,Jalisco,Mexico,North America
Puerto PeñascoMexico,Puerto Peñasco,Sonora,Mexico,North America
Piedras NegrasMexico,Piedras Negras,Coahuila,Mexico,North America
PetatlánMexico,Petatlán,Guerrero,Mexico,North America
PénjamoMexico,Pénjamo,Guanajuato,Mexico,North America
PátzcuaroMexico,Pátzcuaro,Michoacán,Mexico,North America
Parras de la FuenteMexico,Parras de la Fuente,Coahuila,Mexico,North America
Paracho de VerduzcoMexico,Paracho de Verduzco,Michoacán,Mexico,North America
PalauMexico,Palau,Coahuila,Mexico,North America
OjinagaMexico,Ojinaga,Chihuahua,Mexico,North America
OcotlánMexico,Ocotlán,Jalisco,Mexico,North America
Nuevo MéxicoMexico,Nuevo México,Jalisco,Mexico,North America
Nuevo Casas GrandesMexico,Nuevo Casas Grandes,Chihuahua,Mexico,North America
Nueva RositaMexico,Nueva Rosita,Coahuila,Mexico,North America
Nueva Italia de RuizMexico,Nueva Italia de Ruiz,Michoacán,Mexico,North America
NochistlánMexico,Nochistlán,Zacatecas,Mexico,North America
NavolatoMexico,Navolato,Sinaloa,Mexico,North America
NavojoaMexico,Navojoa,Sonora,Mexico,North America
NavaMexico,Nava,Coahuila,Mexico,North America
MoroleónMexico,Moroleón,Guanajuato,Mexico,North America
MoreliaMexico,Morelia,Michoacán,Mexico,North America
MonterreyMexico,Monterrey,Nuevo León,Mexico,North America
MonclovaMexico,Monclova,Coahuila,Mexico,North America
MexicaliMexico,Mexicali,Baja California,Mexico,North America
Pedro MeoquiMexico,Pedro Meoqui,Chihuahua,Mexico,North America
Melchor MúzquizMexico,Melchor Múzquiz,Coahuila,Mexico,North America
MedinaMexico,Medina,Guanajuato,Mexico,North America
MazatlánMexico,Mazatlán,Sinaloa,Mexico,North America
MatehualaMexico,Matehuala,San Luis Potosí,Mexico,North America
MatamorosMexico,Matamoros,Coahuila,Mexico,North America
MarfilMexico,Marfil,Guanajuato,Mexico,North America
MaravatíoMexico,Maravatío,Michoacán,Mexico,North America
ManzanilloMexico,Manzanillo,Colima,Mexico,North America
Rodolfo Sánchez TaboadaMexico,Rodolfo Sánchez Taboada,Baja California,Mexico,North America
Magdalena de KinoMexico,Magdalena de Kino,Sonora,Mexico,North America
San Pedro MaderaMexico,San Pedro Madera,Chihuahua,Mexico,North America
Los MochisMexico,Los Mochis,Sinaloa,Mexico,North America
LoretoMexico,Loreto,Zacatecas,Mexico,North America
LeónMexico,León,Guanajuato,Mexico,North America
Las Pintas de ArribaMexico,Las Pintas de Arriba,Jalisco,Mexico,North America
La Piedad CavadasMexico,La Piedad Cavadas,Michoacán,Mexico,North America
La PazMexico,La Paz,Baja California Sur,Mexico,North America
La OrillaMexico,La Orilla,Michoacán,Mexico,North America
Lagos de MorenoMexico,Lagos de Moreno,Jalisco,Mexico,North America
La CruzMexico,La Cruz,Sinaloa,Mexico,North America
La BarcaMexico,La Barca,Jalisco,Mexico,North America
Santa Cruz de Juventino RosasMexico,Santa Cruz de Juventino Rosas,Guanajuato,Mexico,North America
JocotepecMexico,Jocotepec,Jalisco,Mexico,North America
Jiquílpan de JuárezMexico,Jiquílpan de Juárez,México,Mexico,North America
JiménezMexico,Jiménez,Chihuahua,Mexico,North America
Jesús MaríaMexico,Jesús María,Aguascalientes,Mexico,North America
Jerez de García SalinasMexico,Jerez de García Salinas,Zacatecas,Mexico,North America
Jaral del ProgresoMexico,Jaral del Progreso,Guanajuato,Mexico,North America
JamayMexico,Jamay,Jalisco,Mexico,North America
JalostotitlánMexico,Jalostotitlán,Jalisco,Mexico,North America
Ixtlán del RíoMexico,Ixtlán del Río,Nayarit,Mexico,North America
IxtapaMexico,Ixtapa,Jalisco,Mexico,North America
IrapuatoMexico,Irapuato,Guanajuato,Mexico,North America
Huetamo de NúñezMexico,Huetamo de Núñez,Michoacán,Mexico,North America
HuatabampoMexico,Huatabampo,Sonora,Mexico,North America
Hidalgo del ParralMexico,Hidalgo del Parral,Chihuahua,Mexico,North America
Heróica ZitácuaroMexico,Heróica Zitácuaro,Michoacán,Mexico,North America
NogalesMexico,Nogales,Sonora,Mexico,North America
Heroica CaborcaMexico,Heroica Caborca,Sonora,Mexico,North America
HermosilloMexico,Hermosillo,Sonora,Mexico,North America
Heroica GuaymasMexico,Heroica Guaymas,Sonora,Mexico,North America
GuasaveMexico,Guasave,Sinaloa,Mexico,North America
GuanajuatoMexico,Guanajuato,Guanajuato,Mexico,North America
GuamúchilMexico,Guamúchil,Sinaloa,Mexico,North America
GuadalupeMexico,Guadalupe,Nuevo León,Mexico,North America
GuadalupeMexico,Guadalupe,Zacatecas,Mexico,North America
GuadalajaraMexico,Guadalajara,Jalisco,Mexico,North America
Gomez PalacioMexico,Gomez Palacio,Durango,Mexico,North America
Juan Jose RiosMexico,Juan Jose Rios,Sinaloa,Mexico,North America
General EscobedoMexico,General Escobedo,Nuevo León,Mexico,North America
Garza GarcíaMexico,Garza García,Nuevo León,Mexico,North America
FresnilloMexico,Fresnillo,Zacatecas,Mexico,North America
Escuinapa de HidalgoMexico,Escuinapa de Hidalgo,Sinaloa,Mexico,North America
EnsenadaMexico,Ensenada,Baja California,Mexico,North America
Encarnación de DíazMexico,Encarnación de Díaz,Jalisco,Mexico,North America
EmpalmeMexico,Empalme,Sonora,Mexico,North America
Pueblo NuevoMexico,Pueblo Nuevo,Durango,Mexico,North America
El SaltoMexico,El Salto,Jalisco,Mexico,North America
El PueblitoMexico,El Pueblito,Querétaro,Mexico,North America
El GrulloMexico,El Grullo,Jalisco,Mexico,North America
Victoria de DurangoMexico,Victoria de Durango,Durango,Mexico,North America
CuliacánMexico,Culiacán,Sinaloa,Mexico,North America
CuauhtémocMexico,Cuauhtémoc,Chihuahua,Mexico,North America
Villa de Costa RicaMexico,Villa de Costa Rica,Sinaloa,Mexico,North America
CortazarMexico,Cortazar,Guanajuato,Mexico,North America
CompostelaMexico,Compostela,Nayarit,Mexico,North America
ComonfortMexico,Comonfort,Guanajuato,Mexico,North America
ColimaMexico,Colima,Colima,Mexico,North America
Ciudad ObregónMexico,Ciudad Obregón,Sonora,Mexico,North America
Ciudad LerdoMexico,Ciudad Lerdo,Coahuila,Mexico,North America
Ciudad JuárezMexico,Ciudad Juárez,Chihuahua,Mexico,North America
Ciudad HidalgoMexico,Ciudad Hidalgo,Michoacán,Mexico,North America
Ciudad GuzmánMexico,Ciudad Guzmán,Jalisco,Mexico,North America
Ciudad DeliciasMexico,Ciudad Delicias,Chihuahua,Mexico,North America
Ciudad ConstituciónMexico,Ciudad Constitución,Baja California Sur,Mexico,North America
Ciudad CamargoMexico,Ciudad Camargo,Chihuahua,Mexico,North America
Ciudad AnáhuacMexico,Ciudad Anáhuac,Nuevo León,Mexico,North America
Ciudad AltamiranoMexico,Ciudad Altamirano,Guerrero,Mexico,North America
Ciudad AcuñaMexico,Ciudad Acuña,Coahuila,Mexico,North America
ChihuahuaMexico,Chihuahua,Chihuahua,Mexico,North America
ChapalaMexico,Chapala,Jalisco,Mexico,North America
CelayaMexico,Celaya,Guanajuato,Mexico,North America
CastañosMexico,Castaños,Coahuila,Mexico,North America
CananeaMexico,Cananea,Sonora,Mexico,North America
Villa JuárezMexico,Villa Juárez,Sinaloa,Mexico,North America
CalvilloMexico,Calvillo,Aguascalientes,Mexico,North America
Víctor RosalesMexico,Víctor Rosales,Zacatecas,Mexico,North America
Autlán de NavarroMexico,Autlán de Navarro,Jalisco,Mexico,North America
Atoyac de ÁlvarezMexico,Atoyac de Álvarez,Guerrero,Mexico,North America
Atotonilco el AltoMexico,Atotonilco el Alto,Jalisco,Mexico,North America
ArmeriaMexico,Armeria,Colima,Mexico,North America
ArceliaMexico,Arcelia,Guerrero,Mexico,North America
ArandasMexico,Arandas,Jalisco,Mexico,North America
ApodacaMexico,Apodaca,Nuevo León,Mexico,North America
ApatzingánMexico,Apatzingán,Michoacán,Mexico,North America
Apaseo el GrandeMexico,Apaseo el Grande,Guanajuato,Mexico,North America
Apaseo el AltoMexico,Apaseo el Alto,Guanajuato,Mexico,North America
AmecaMexico,Ameca,Jalisco,Mexico,North America
AllendeMexico,Allende,Coahuila,Mexico,North America
AllendeMexico,Allende,Nuevo León,Mexico,North America
AguascalientesMexico,Aguascalientes,Aguascalientes,Mexico,North America
Agua PrietaMexico,Agua Prieta,Sonora,Mexico,North America
AcaponetaMexico,Acaponeta,Nayarit,Mexico,North America
AcámbaroMexico,Acámbaro,Guanajuato,Mexico,North America
AbasoloMexico,Abasolo,Guanajuato,Mexico,North America
AnáhuacMexico,Anáhuac,Nuevo León,Mexico,North America
Dolores Hidalgo Cuna de la Independencia NacionalMexico,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,Mexico,North America
GuacamayasMexico,Guacamayas,Michoacán,Mexico,North America
Ciudad Lázaro CárdenasMexico,Ciudad Lázaro Cárdenas,Michoacán,Mexico,North America
Colonia del ValleMexico,Colonia del Valle,Mexico City,Mexico,North America
Colonia LindavistaMexico,Colonia Lindavista,México,Mexico,North America
Colonia NativitasMexico,Colonia Nativitas,Mexico City,Mexico,North America
Las DeliciasMexico,Las Delicias,Baja California,Mexico,North America
San Pedro Garza GarciaMexico,San Pedro Garza Garcia,Nuevo León,Mexico,North America
Soledad de Graciano SánchezMexico,Soledad de Graciano Sánchez,San Luis Potosí,Mexico,North America
ManzanilloMexico,Manzanillo,Colima,Mexico,North America
Naucalpan de JuárezMexico,Naucalpan de Juárez,México,Mexico,North America
Hacienda Santa FeMexico,Hacienda Santa Fe,Jalisco,Mexico,North America
Fuentes del ValleMexico,Fuentes del Valle,México,Mexico,North America
San Salvador TizatlalliMexico,San Salvador Tizatlalli,México,Mexico,North America
Jardines de la Silla (Jardines)Mexico,Jardines de la Silla (Jardines),Nuevo León,Mexico,North America
San BuenaventuraMexico,San Buenaventura,México,Mexico,North America
Colonia Santa TeresaMexico,Colonia Santa Teresa,México,Mexico,North America
San Jerónimo Cuatro VientosMexico,San Jerónimo Cuatro Vientos,México,Mexico,North America
San Martín AzcatepecMexico,San Martín Azcatepec,México,Mexico,North America
Fraccionamiento Real PalmasMexico,Fraccionamiento Real Palmas,Nuevo León,Mexico,North America
Pórticos de San AntonioMexico,Pórticos de San Antonio,Baja California,Mexico,North America
San IsidroMexico,San Isidro,México,Mexico,North America
Centro Familiar la SoledadMexico,Centro Familiar la Soledad,Guanajuato,Mexico,North America
San José Guadalupe OtzacatipanMexico,San José Guadalupe Otzacatipan,México,Mexico,North America
Las PintitasMexico,Las Pintitas,Jalisco,Mexico,North America
Emiliano ZapataMexico,Emiliano Zapata,México,Mexico,North America
San Antonio TecómitlMexico,San Antonio Tecómitl,Mexico City,Mexico,North America
Licenciado Benito Juárez (Campo Gobierno)Mexico,Licenciado Benito Juárez (Campo Gobierno),Sinaloa,Mexico,North America
Teotihuacán de AristaMexico,Teotihuacán de Arista,México,Mexico,North America
Jesús del MonteMexico,Jesús del Monte,México,Mexico,North America
San Jorge Pueblo NuevoMexico,San Jorge Pueblo Nuevo,México,Mexico,North America
Manuel OjinagaMexico,Manuel Ojinaga,Chihuahua,Mexico,North America
Terrazas del ValleMexico,Terrazas del Valle,Baja California,Mexico,North America
La ErmitaMexico,La Ermita,Guanajuato,Mexico,North America
Lomas del SurMexico,Lomas del Sur,Jalisco,Mexico,North America
Parque Industrial Ciudad MitrasMexico,Parque Industrial Ciudad Mitras,Nuevo León,Mexico,North America
Mitras PonienteMexico,Mitras Poniente,Nuevo León,Mexico,North America
Villa del Prado 2da SecciónMexico,Villa del Prado 2da Sección,Baja California,Mexico,North America
Tres de MayoMexico,Tres de Mayo,Morelos,Mexico,North America
Don AntonioMexico,Don Antonio,Hidalgo,Mexico,North America
Heroica Ciudad de TlaxiacoMexico,Heroica Ciudad de Tlaxiaco,Oaxaca,Mexico,North America
Ciudad de HuitzucoMexico,Ciudad de Huitzuco,Guerrero,Mexico,North America
Casa BlancaMexico,Casa Blanca,Puebla,Mexico,North America
La Providencia Siglo XXIMexico,La Providencia Siglo XXI,Hidalgo,Mexico,North America
Ampliación San Mateo (Colonia Solidaridad)Mexico,Ampliación San Mateo (Colonia Solidaridad),México,Mexico,North America
Fraccionamiento Ciudad OlmecaMexico,Fraccionamiento Ciudad Olmeca,Veracruz,Mexico,North America
San Rafael TlanalapanMexico,San Rafael Tlanalapan,Puebla,Mexico,North America
Tecámac de Felipe VillanuevaMexico,Tecámac de Felipe Villanueva,México,Mexico,North America
VenceremosMexico,Venceremos,Querétaro,Mexico,North America
Alborada JaltencoMexico,Alborada Jaltenco,México,Mexico,North America
CrucecitaMexico,Crucecita,Oaxaca,Mexico,North America
TrondheimNorway,Trondheim,Sør-Trøndelag,Norway,Europe
TromsøNorway,Tromsø,Troms,Norway,Europe
TønsbergNorway,Tønsberg,Vestfold,Norway,Europe
SteinkjerNorway,Steinkjer,Nord-Trøndelag,Norway,Europe
StavangerNorway,Stavanger,Rogaland,Norway,Europe
SkienNorway,Skien,Telemark,Norway,Europe
SarpsborgNorway,Sarpsborg,Østfold,Norway,Europe
SandnesNorway,Sandnes,Rogaland,Norway,Europe
SandefjordNorway,Sandefjord,Vestfold,Norway,Europe
PorsgrunnNorway,Porsgrunn,Telemark,Norway,Europe
OsloNorway,Oslo,Oslo,Norway,Europe
MossNorway,Moss,Østfold,Norway,Europe
MoldeNorway,Molde,Møre og Romsdal,Norway,Europe
Mo i RanaNorway,Mo i Rana,Nordland,Norway,Europe
LillehammerNorway,Lillehammer,Oppland,Norway,Europe
LarvikNorway,Larvik,Vestfold,Norway,Europe
KristiansundNorway,Kristiansund,Møre og Romsdal,Norway,Europe
KristiansandNorway,Kristiansand,Vest-Agder,Norway,Europe
KongsbergNorway,Kongsberg,Buskerud,Norway,Europe
HortenNorway,Horten,Vestfold,Norway,Europe
HaugesundNorway,Haugesund,Rogaland,Norway,Europe
HarstadNorway,Harstad,Troms,Norway,Europe
HamarNorway,Hamar,Hedmark,Norway,Europe
HaldenNorway,Halden,Østfold,Norway,Europe
GjøvikNorway,Gjøvik,Oppland,Norway,Europe
FredrikstadNorway,Fredrikstad,Østfold,Norway,Europe
DrammenNorway,Drammen,Buskerud,Norway,Europe
BodøNorway,Bodø,Nordland,Norway,Europe
BergenNorway,Bergen,Hordaland,Norway,Europe
ArendalNorway,Arendal,Aust-Agder,Norway,Europe
ÅlesundNorway,Ålesund,Møre og Romsdal,Norway,Europe
AskøyNorway,Askøy,Hordaland,Norway,Europe
YtrebygdaNorway,Ytrebygda,Hordaland,Norway,Europe
ŻyrardówPoland,Żyrardów,Masovian Voivodeship,Poland,Europe
ŻoliborzPoland,Żoliborz,Masovian Voivodeship,Poland,Europe
ZielonkaPoland,Zielonka,Masovian Voivodeship,Poland,Europe
ZamośćPoland,Zamość,Lublin Voivodeship,Poland,Europe
ZambrówPoland,Zambrów,Podlasie,Poland,Europe
ZąbkiPoland,Ząbki,Masovian Voivodeship,Poland,Europe
WyszkówPoland,Wyszków,Masovian Voivodeship,Poland,Europe
WołominPoland,Wołomin,Masovian Voivodeship,Poland,Europe
WolaPoland,Wola,Masovian Voivodeship,Poland,Europe
WłochyPoland,Włochy,Masovian Voivodeship,Poland,Europe
WieliczkaPoland,Wieliczka,Lesser Poland Voivodeship,Poland,Europe
WesołaPoland,Wesoła,Masovian Voivodeship,Poland,Europe
WawerPoland,Wawer,Masovian Voivodeship,Poland,Europe
WarsawPoland,Warsaw,Masovian Voivodeship,Poland,Europe
UrsusPoland,Ursus,Masovian Voivodeship,Poland,Europe
Tomaszów MazowieckiPoland,Tomaszów Mazowiecki,Łódź Voivodeship,Poland,Europe
Tomaszów LubelskiPoland,Tomaszów Lubelski,Lublin Voivodeship,Poland,Europe
TarnówPoland,Tarnów,Lesser Poland Voivodeship,Poland,Europe
TarnobrzegPoland,Tarnobrzeg,Subcarpathian Voivodeship,Poland,Europe
TargówekPoland,Targówek,Masovian Voivodeship,Poland,Europe
SzczytnoPoland,Szczytno,Warmian-Masurian Voivodeship,Poland,Europe
ŚwidnikPoland,Świdnik,Lublin Voivodeship,Poland,Europe
SuwałkiPoland,Suwałki,Podlasie,Poland,Europe
SulejówekPoland,Sulejówek,Masovian Voivodeship,Poland,Europe
StaszówPoland,Staszów,Świętokrzyskie,Poland,Europe
StarachowicePoland,Starachowice,Świętokrzyskie,Poland,Europe
Stalowa WolaPoland,Stalowa Wola,Subcarpathian Voivodeship,Poland,Europe
ŚródmieściePoland,Śródmieście,Masovian Voivodeship,Poland,Europe
Sokołów PodlaskiPoland,Sokołów Podlaski,Masovian Voivodeship,Poland,Europe
SokółkaPoland,Sokółka,Podlasie,Poland,Europe
SochaczewPoland,Sochaczew,Masovian Voivodeship,Poland,Europe
SkierniewicePoland,Skierniewice,Łódź Voivodeship,Poland,Europe
Skarżysko-KamiennaPoland,Skarżysko-Kamienna,Świętokrzyskie,Poland,Europe
SiemiatyczePoland,Siemiatycze,Podlasie,Poland,Europe
SiedlcePoland,Siedlce,Masovian Voivodeship,Poland,Europe
SanokPoland,Sanok,Subcarpathian Voivodeship,Poland,Europe
SandomierzPoland,Sandomierz,Świętokrzyskie,Poland,Europe
RzeszówPoland,Rzeszów,Subcarpathian Voivodeship,Poland,Europe
